cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,espn_match_id_candidate,espn_legacy_match_url_candidate,espn_match_id_verified,espn_match_url_verified,espn_linkage_status,source_search_query,source_url,source_title,published_at_utc,accessed_at_utc,pre_match_verified,coder_id,coder_confidence,pitch_primary_category,batting_ease,pace_seam_support,spin_support,bounce_profile,two_paced_expected,dew_expected,short_paraphrased_note,exclusion_reason
1153692,2019-01-26,India tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,India,New Zealand,1153692,https://www.espncricinfo.com/ci/engine/match/1153692.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""New Zealand"" ""2019-01-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1170455,2019-01-26,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,Nepal,United Arab Emirates,1170455,https://www.espncricinfo.com/ci/engine/match/1170455.html,,,unverified_candidate,"site:espncricinfo.com ""Nepal"" ""United Arab Emirates"" ""2019-01-26"" preview pitch conditions",,,,,,,,,,,,,,,,
1144159,2019-01-27,Pakistan tour of South Africa,bilateral_series,The Wanderers Stadium,Johannesburg,South Africa,Pakistan,1144159,https://www.espncricinfo.com/ci/engine/match/1144159.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Pakistan"" ""2019-01-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1153693,2019-01-28,India tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,New Zealand,India,1153693,https://www.espncricinfo.com/ci/engine/match/1153693.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""India"" ""2019-01-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1170456,2019-01-28,Nepal tour of United Arab Emirates,bilateral_series,ICC Academy,Dubai,United Arab Emirates,Nepal,1170456,https://www.espncricinfo.com/ci/engine/match/1170456.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Nepal"" ""2019-01-28"" preview pitch conditions",,,,,,,,,,,,,,,,
1144160,2019-01-30,Pakistan tour of South Africa,bilateral_series,Newlands,Cape Town,Pakistan,South Africa,1144160,https://www.espncricinfo.com/ci/engine/match/1144160.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""South Africa"" ""2019-01-30"" preview pitch conditions",,,,,,,,,,,,,,,,
1153694,2019-01-31,India tour of New Zealand,bilateral_series,Seddon Park,Hamilton,India,New Zealand,1153694,https://www.espncricinfo.com/ci/engine/match/1153694.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""New Zealand"" ""2019-01-31"" preview pitch conditions",,,,,,,,,,,,,,,,
1153695,2019-02-03,India tour of New Zealand,bilateral_series,Westpac Stadium,Wellington,India,New Zealand,1153695,https://www.espncricinfo.com/ci/engine/match/1153695.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""New Zealand"" ""2019-02-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1153844,2019-02-13,Bangladesh tour of New Zealand,bilateral_series,McLean Park,Napier,Bangladesh,New Zealand,1153844,https://www.espncricinfo.com/ci/engine/match/1153844.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""New Zealand"" ""2019-02-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1153845,2019-02-16,Bangladesh tour of New Zealand,bilateral_series,Hagley Oval,Christchurch,Bangladesh,New Zealand,1153845,https://www.espncricinfo.com/ci/engine/match/1153845.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""New Zealand"" ""2019-02-16"" preview pitch conditions",,,,,,,,,,,,,,,,
1153846,2019-02-20,Bangladesh tour of New Zealand,bilateral_series,University Oval,Dunedin,New Zealand,Bangladesh,1153846,https://www.espncricinfo.com/ci/engine/match/1153846.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""Bangladesh"" ""2019-02-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1158066,2019-02-20,England tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,West Indies,England,1158066,https://www.espncricinfo.com/ci/engine/match/1158066.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""England"" ""2019-02-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1158067,2019-02-22,England tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,West Indies,England,1158067,https://www.espncricinfo.com/ci/engine/match/1158067.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""England"" ""2019-02-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1158069,2019-02-27,England tour of West Indies,bilateral_series,"National Cricket Stadium, Grenada",St George's,England,West Indies,1158069,https://www.espncricinfo.com/ci/engine/match/1158069.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""West Indies"" ""2019-02-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1158070,2019-03-02,England tour of West Indies,bilateral_series,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,England,West Indies,1158070,https://www.espncricinfo.com/ci/engine/match/1158070.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""West Indies"" ""2019-03-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1168242,2019-03-02,Australia tour of India,bilateral_series,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Australia,India,1168242,https://www.espncricinfo.com/ci/engine/match/1168242.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1144167,2019-03-03,Sri Lanka tour of South Africa,bilateral_series,The Wanderers Stadium,Johannesburg,Sri Lanka,South Africa,1144167,https://www.espncricinfo.com/ci/engine/match/1144167.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2019-03-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1168243,2019-03-05,Australia tour of India,bilateral_series,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,Australia,1168243,https://www.espncricinfo.com/ci/engine/match/1168243.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2019-03-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1144168,2019-03-06,Sri Lanka tour of South Africa,bilateral_series,SuperSport Park,Centurion,South Africa,Sri Lanka,1144168,https://www.espncricinfo.com/ci/engine/match/1144168.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""Sri Lanka"" ""2019-03-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1168244,2019-03-08,Australia tour of India,bilateral_series,JSCA International Stadium Complex,Ranchi,Australia,India,1168244,https://www.espncricinfo.com/ci/engine/match/1168244.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1168245,2019-03-10,Australia tour of India,bilateral_series,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India,Australia,1168245,https://www.espncricinfo.com/ci/engine/match/1168245.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2019-03-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1144170,2019-03-13,Sri Lanka tour of South Africa,bilateral_series,St George's Park,Port Elizabeth,Sri Lanka,South Africa,1144170,https://www.espncricinfo.com/ci/engine/match/1144170.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""South Africa"" ""2019-03-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1168246,2019-03-13,Australia tour of India,bilateral_series,Arun Jaitley Stadium,Delhi,Australia,India,1168246,https://www.espncricinfo.com/ci/engine/match/1168246.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""India"" ""2019-03-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1174238,2019-03-22,Australia tour of United Arab Emirates,bilateral_series,Sharjah Cricket Stadium,Sharjah,Pakistan,Australia,1174238,https://www.espncricinfo.com/ci/engine/match/1174238.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Australia"" ""2019-03-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1174239,2019-03-24,Australia tour of United Arab Emirates,bilateral_series,Sharjah Cricket Stadium,Sharjah,Pakistan,Australia,1174239,https://www.espncricinfo.com/ci/engine/match/1174239.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""Australia"" ""2019-03-24"" preview pitch conditions",,,,,,,,,,,,,,,,
1174240,2019-03-27,Australia tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,Australia,Pakistan,1174240,https://www.espncricinfo.com/ci/engine/match/1174240.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2019-03-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1174241,2019-03-29,Australia tour of United Arab Emirates,bilateral_series,Dubai International Cricket Stadium,Dubai,Australia,Pakistan,1174241,https://www.espncricinfo.com/ci/engine/match/1174241.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2019-03-29"" preview pitch conditions",,,,,,,,,,,,,,,,
1174242,2019-03-31,Australia tour of United Arab Emirates,bilateral_series,Dubai International Cricket Stadium,Dubai,Australia,Pakistan,1174242,https://www.espncricinfo.com/ci/engine/match/1174242.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2019-03-31"" preview pitch conditions",,,,,,,,,,,,,,,,
1179272,2019-04-10,United Arab Emirates tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,United Arab Emirates,Zimbabwe,1179272,https://www.espncricinfo.com/ci/engine/match/1179272.html,,,unverified_candidate,"site:espncricinfo.com ""United Arab Emirates"" ""Zimbabwe"" ""2019-04-10"" preview pitch conditions",,,,,,,,,,,,,,,,
1174844,2019-04-27,ICC World Cricket League Division Two,qualification_pathway,Affies Park,Windhoek,United States of America,Papua New Guinea,1174844,https://www.espncricinfo.com/ci/engine/match/1174844.html,,,unverified_candidate,"site:espncricinfo.com ""United States of America"" ""Papua New Guinea"" ""2019-04-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1174845,2019-04-27,ICC World Cricket League Division Two,qualification_pathway,Wanderers Cricket Ground,Windhoek,Namibia,Oman,1174845,https://www.espncricinfo.com/ci/engine/match/1174845.html,,,unverified_candidate,"site:espncricinfo.com ""Namibia"" ""Oman"" ""2019-04-27"" preview pitch conditions",,,,,,,,,,,,,,,,
1161014,2019-05-03,England tour of Ireland,bilateral_series,"The Village, Malahide",Dublin,Ireland,England,1161014,https://www.espncricinfo.com/ci/engine/match/1161014.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""England"" ""2019-05-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1168508,2019-05-05,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,West Indies,Ireland,1168508,https://www.espncricinfo.com/ci/engine/match/1168508.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Ireland"" ""2019-05-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1168509,2019-05-07,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,West Indies,Bangladesh,1168509,https://www.espncricinfo.com/ci/engine/match/1168509.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2019-05-07"" preview pitch conditions",,,,,,,,,,,,,,,,
1152842,2019-05-11,Pakistan tour of England,bilateral_series,The Rose Bowl,Southampton,England,Pakistan,1152842,https://www.espncricinfo.com/ci/engine/match/1152842.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Pakistan"" ""2019-05-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1168511,2019-05-11,Ireland Tri-Nation Series,multi_team_series,"The Village, Malahide",Dublin,Ireland,West Indies,1168511,https://www.espncricinfo.com/ci/engine/match/1168511.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""West Indies"" ""2019-05-11"" preview pitch conditions",,,,,,,,,,,,,,,,
1168512,2019-05-13,Ireland Tri-Nation Series,multi_team_series,"The Village, Malahide",Dublin,West Indies,Bangladesh,1168512,https://www.espncricinfo.com/ci/engine/match/1168512.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2019-05-13"" preview pitch conditions",,,,,,,,,,,,,,,,
1152843,2019-05-14,Pakistan tour of England,bilateral_series,County Ground,Bristol,Pakistan,England,1152843,https://www.espncricinfo.com/ci/engine/match/1152843.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""England"" ""2019-05-14"" preview pitch conditions",,,,,,,,,,,,,,,,
1168513,2019-05-15,Ireland Tri-Nation Series,multi_team_series,Castle Avenue,Dublin,Ireland,Bangladesh,1168513,https://www.espncricinfo.com/ci/engine/match/1168513.html,,,unverified_candidate,"site:espncricinfo.com ""Ireland"" ""Bangladesh"" ""2019-05-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1152844,2019-05-17,Pakistan tour of England,bilateral_series,Trent Bridge,Nottingham,Pakistan,England,1152844,https://www.espncricinfo.com/ci/engine/match/1152844.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""England"" ""2019-05-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1152845,2019-05-19,Pakistan tour of England,bilateral_series,Headingley,Leeds,England,Pakistan,1152845,https://www.espncricinfo.com/ci/engine/match/1152845.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Pakistan"" ""2019-05-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1144483,2019-05-30,World Cup,world_cup,Kennington Oval,London,England,South Africa,1144483,https://www.espncricinfo.com/ci/engine/match/1144483.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""South Africa"" ""2019-05-30"" preview pitch conditions",,,,,,,,,,,,,,,,
1144484,2019-05-31,World Cup,world_cup,Trent Bridge,Nottingham,Pakistan,West Indies,1144484,https://www.espncricinfo.com/ci/engine/match/1144484.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""West Indies"" ""2019-05-31"" preview pitch conditions",,,,,,,,,,,,,,,,
1144485,2019-06-01,World Cup,world_cup,Sophia Gardens,Cardiff,Sri Lanka,New Zealand,1144485,https://www.espncricinfo.com/ci/engine/match/1144485.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""New Zealand"" ""2019-06-01"" preview pitch conditions",,,,,,,,,,,,,,,,
1144487,2019-06-02,World Cup,world_cup,Kennington Oval,London,Bangladesh,South Africa,1144487,https://www.espncricinfo.com/ci/engine/match/1144487.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""South Africa"" ""2019-06-02"" preview pitch conditions",,,,,,,,,,,,,,,,
1144488,2019-06-03,World Cup,world_cup,Trent Bridge,Nottingham,Pakistan,England,1144488,https://www.espncricinfo.com/ci/engine/match/1144488.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""England"" ""2019-06-03"" preview pitch conditions",,,,,,,,,,,,,,,,
1144490,2019-06-05,World Cup,world_cup,The Rose Bowl,Southampton,South Africa,India,1144490,https://www.espncricinfo.com/ci/engine/match/1144490.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""India"" ""2019-06-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1144491,2019-06-05,World Cup,world_cup,Kennington Oval,London,Bangladesh,New Zealand,1144491,https://www.espncricinfo.com/ci/engine/match/1144491.html,,,unverified_candidate,"site:espncricinfo.com ""Bangladesh"" ""New Zealand"" ""2019-06-05"" preview pitch conditions",,,,,,,,,,,,,,,,
1144492,2019-06-06,World Cup,world_cup,Trent Bridge,Nottingham,Australia,West Indies,1144492,https://www.espncricinfo.com/ci/engine/match/1144492.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""West Indies"" ""2019-06-06"" preview pitch conditions",,,,,,,,,,,,,,,,
1144494,2019-06-08,World Cup,world_cup,Sophia Gardens,Cardiff,England,Bangladesh,1144494,https://www.espncricinfo.com/ci/engine/match/1144494.html,,,unverified_candidate,"site:espncricinfo.com ""England"" ""Bangladesh"" ""2019-06-08"" preview pitch conditions",,,,,,,,,,,,,,,,
1144496,2019-06-09,World Cup,world_cup,Kennington Oval,London,India,Australia,1144496,https://www.espncricinfo.com/ci/engine/match/1144496.html,,,unverified_candidate,"site:espncricinfo.com ""India"" ""Australia"" ""2019-06-09"" preview pitch conditions",,,,,,,,,,,,,,,,
1144499,2019-06-12,World Cup,world_cup,The Cooper Associates County Ground,Taunton,Australia,Pakistan,1144499,https://www.espncricinfo.com/ci/engine/match/1144499.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Pakistan"" ""2019-06-12"" preview pitch conditions",,,,,,,,,,,,,,,,
1144501,2019-06-14,World Cup,world_cup,The Rose Bowl,Southampton,West Indies,England,1144501,https://www.espncricinfo.com/ci/engine/match/1144501.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""England"" ""2019-06-14"" preview pitch conditions",,,,,,,,,,,,,,,,
1144502,2019-06-15,World Cup,world_cup,Kennington Oval,London,Australia,Sri Lanka,1144502,https://www.espncricinfo.com/ci/engine/match/1144502.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Sri Lanka"" ""2019-06-15"" preview pitch conditions",,,,,,,,,,,,,,,,
1144505,2019-06-17,World Cup,world_cup,The Cooper Associates County Ground,Taunton,West Indies,Bangladesh,1144505,https://www.espncricinfo.com/ci/engine/match/1144505.html,,,unverified_candidate,"site:espncricinfo.com ""West Indies"" ""Bangladesh"" ""2019-06-17"" preview pitch conditions",,,,,,,,,,,,,,,,
1144507,2019-06-19,World Cup,world_cup,Edgbaston,Birmingham,South Africa,New Zealand,1144507,https://www.espncricinfo.com/ci/engine/match/1144507.html,,,unverified_candidate,"site:espncricinfo.com ""South Africa"" ""New Zealand"" ""2019-06-19"" preview pitch conditions",,,,,,,,,,,,,,,,
1144508,2019-06-20,World Cup,world_cup,Trent Bridge,Nottingham,Australia,Bangladesh,1144508,https://www.espncricinfo.com/ci/engine/match/1144508.html,,,unverified_candidate,"site:espncricinfo.com ""Australia"" ""Bangladesh"" ""2019-06-20"" preview pitch conditions",,,,,,,,,,,,,,,,
1144509,2019-06-21,World Cup,world_cup,Headingley,Leeds,Sri Lanka,England,1144509,https://www.espncricinfo.com/ci/engine/match/1144509.html,,,unverified_candidate,"site:espncricinfo.com ""Sri Lanka"" ""England"" ""2019-06-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1188378,2019-06-21,Zimbabwe tour of Netherlands and Ireland,bilateral_series,Sportpark Het Schootsveld,Deventer,Zimbabwe,Netherlands,1188378,https://www.espncricinfo.com/ci/engine/match/1188378.html,,,unverified_candidate,"site:espncricinfo.com ""Zimbabwe"" ""Netherlands"" ""2019-06-21"" preview pitch conditions",,,,,,,,,,,,,,,,
1144511,2019-06-22,World Cup,world_cup,Old Trafford,Manchester,New Zealand,West Indies,1144511,https://www.espncricinfo.com/ci/engine/match/1144511.html,,,unverified_candidate,"site:espncricinfo.com ""New Zealand"" ""West Indies"" ""2019-06-22"" preview pitch conditions",,,,,,,,,,,,,,,,
1144512,2019-06-23,World Cup,world_cup,Lord's,London,Pakistan,South Africa,1144512,https://www.espncricinfo.com/ci/engine/match/1144512.html,,,unverified_candidate,"site:espncricinfo.com ""Pakistan"" ""South Africa"" ""2019-06-23"" preview pitch conditions",,,,,,,,,,,,,,,,
