cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,source_url,source_title,accessed_at_utc,scheduled_start_local,timezone_name,scheduled_start_utc,start_time_status,verifier_id,verification_note,exclusion_reason
1315039,2022-06-10,West Indies tour of Pakistan,bilateral_series,Multan Cricket Stadium,Multan,Pakistan,West Indies,"""Pakistan"" ""West Indies"" ""2022-06-10"" scheduled start time",,,,,,,pending,,,
1312807,2022-06-12,ICC Men's Cricket World Cup League 2,qualification_pathway,"Moosa Cricket Stadium, Pearland",Pearland,Oman,United States of America,"""Oman"" ""United States of America"" ""2022-06-12"" scheduled start time",,,,,,,pending,,,
1312808,2022-06-14,ICC Men's Cricket World Cup League 2,qualification_pathway,"Moosa Cricket Stadium, Pearland",Pearland,Oman,Nepal,"""Oman"" ""Nepal"" ""2022-06-14"" scheduled start time",,,,,,,pending,,,
1312809,2022-06-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Moosa Cricket Stadium, Pearland",Pearland,United States of America,Nepal,"""United States of America"" ""Nepal"" ""2022-06-15"" scheduled start time",,,,,,,pending,,,
1281444,2022-06-17,England tour of Netherlands,bilateral_series,"VRA Ground, Amstelveen",Amstelveen,England,Netherlands,"""England"" ""Netherlands"" ""2022-06-17"" scheduled start time",,,,,,,pending,,,
1281445,2022-06-19,England tour of Netherlands,bilateral_series,"VRA Ground, Amstelveen",Amstelveen,Netherlands,England,"""Netherlands"" ""England"" ""2022-06-19"" scheduled start time",,,,,,,pending,,,
1307298,2022-06-19,Australia tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Australia,Sri Lanka,"""Australia"" ""Sri Lanka"" ""2022-06-19"" scheduled start time",,,,,,,pending,,,
1307299,2022-06-21,Australia tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2022-06-21"" scheduled start time",,,,,,,pending,,,
1281446,2022-06-22,England tour of Netherlands,bilateral_series,"VRA Ground, Amstelveen",Amstelveen,Netherlands,England,"""Netherlands"" ""England"" ""2022-06-22"" scheduled start time",,,,,,,pending,,,
1307300,2022-06-24,Australia tour of Sri Lanka,bilateral_series,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,Australia,"""Sri Lanka"" ""Australia"" ""2022-06-24"" scheduled start time",,,,,,,pending,,,
1303309,2022-07-10,New Zealand tour of Ireland,bilateral_series,"The Village, Malahide, Dublin",Dublin,Ireland,New Zealand,"""Ireland"" ""New Zealand"" ""2022-07-10"" scheduled start time",,,,,,,pending,,,
1317152,2022-07-10,Bangladesh tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2022-07-10"" scheduled start time",,,,,,,pending,,,
1322031,2022-07-11,ICC Men's Cricket World Cup League 2,qualification_pathway,"Cambusdoon New Ground, Ayr",Ayr,Namibia,Nepal,"""Namibia"" ""Nepal"" ""2022-07-11"" scheduled start time",,,,,,,pending,,,
1276907,2022-07-12,India tour of England,bilateral_series,"Kennington Oval, London",London,England,India,"""England"" ""India"" ""2022-07-12"" scheduled start time",,,,,,,pending,,,
1303310,2022-07-12,New Zealand tour of Ireland,bilateral_series,"The Village, Malahide, Dublin",Dublin,Ireland,New Zealand,"""Ireland"" ""New Zealand"" ""2022-07-12"" scheduled start time",,,,,,,pending,,,
1317153,2022-07-13,Bangladesh tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2022-07-13"" scheduled start time",,,,,,,pending,,,
1322032,2022-07-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Titwood, Glasgow",Glasgow,Scotland,Nepal,"""Scotland"" ""Nepal"" ""2022-07-13"" scheduled start time",,,,,,,pending,,,
1276908,2022-07-14,India tour of England,bilateral_series,"Lord's, London",London,England,India,"""England"" ""India"" ""2022-07-14"" scheduled start time",,,,,,,pending,,,
1322033,2022-07-14,ICC Men's Cricket World Cup League 2,qualification_pathway,"Titwood, Glasgow",Glasgow,Namibia,Scotland,"""Namibia"" ""Scotland"" ""2022-07-14"" scheduled start time",,,,,,,pending,,,
1303311,2022-07-15,New Zealand tour of Ireland,bilateral_series,"The Village, Malahide, Dublin",Dublin,New Zealand,Ireland,"""New Zealand"" ""Ireland"" ""2022-07-15"" scheduled start time",,,,,,,pending,,,
1317154,2022-07-16,Bangladesh tour of West Indies,bilateral_series,"Providence Stadium, Guyana",Providence,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2022-07-16"" scheduled start time",,,,,,,pending,,,
1322034,2022-07-16,ICC Men's Cricket World Cup League 2,qualification_pathway,"Cambusdoon New Ground, Ayr",Ayr,Namibia,Nepal,"""Namibia"" ""Nepal"" ""2022-07-16"" scheduled start time",,,,,,,pending,,,
1276909,2022-07-17,India tour of England,bilateral_series,"Old Trafford, Manchester",Manchester,England,India,"""England"" ""India"" ""2022-07-17"" scheduled start time",,,,,,,pending,,,
1322035,2022-07-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Titwood, Glasgow",Glasgow,Nepal,Scotland,"""Nepal"" ""Scotland"" ""2022-07-17"" scheduled start time",,,,,,,pending,,,
1276910,2022-07-19,South Africa tour of England,bilateral_series,"Riverside Ground, Chester-le-Street",Chester-le-Street,South Africa,England,"""South Africa"" ""England"" ""2022-07-19"" scheduled start time",,,,,,,pending,,,
1276911,2022-07-22,South Africa tour of England,bilateral_series,"Old Trafford, Manchester",Manchester,England,South Africa,"""England"" ""South Africa"" ""2022-07-22"" scheduled start time",,,,,,,pending,,,
1317900,2022-07-22,India tour of West Indies,bilateral_series,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,India,West Indies,"""India"" ""West Indies"" ""2022-07-22"" scheduled start time",,,,,,,pending,,,
1317901,2022-07-24,India tour of West Indies,bilateral_series,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,India,"""West Indies"" ""India"" ""2022-07-24"" scheduled start time",,,,,,,pending,,,
1307479,2022-07-31,New Zealand tour of Scotland,bilateral_series,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,New Zealand,"""Scotland"" ""New Zealand"" ""2022-07-31"" scheduled start time",,,,,,,pending,,,
1323292,2022-08-05,Bangladesh tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2022-08-05"" scheduled start time",,,,,,,pending,,,
1323293,2022-08-07,Bangladesh tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2022-08-07"" scheduled start time",,,,,,,pending,,,
1322036,2022-08-10,ICC Men's Cricket World Cup League 2,qualification_pathway,"Mannofield Park, Aberdeen",Aberdeen,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2022-08-10"" scheduled start time",,,,,,,pending,,,
1323294,2022-08-10,Bangladesh tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2022-08-10"" scheduled start time",,,,,,,pending,,,
1322037,2022-08-11,ICC Men's Cricket World Cup League 2,qualification_pathway,"Mannofield Park, Aberdeen",Aberdeen,United Arab Emirates,United States of America,"""United Arab Emirates"" ""United States of America"" ""2022-08-11"" scheduled start time",,,,,,,pending,,,
1322038,2022-08-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Mannofield Park, Aberdeen",Aberdeen,United States of America,Scotland,"""United States of America"" ""Scotland"" ""2022-08-13"" scheduled start time",,,,,,,pending,,,
1322039,2022-08-14,ICC Men's Cricket World Cup League 2,qualification_pathway,"Mannofield Park, Aberdeen",Aberdeen,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2022-08-14"" scheduled start time",,,,,,,pending,,,
1311737,2022-08-16,Pakistan tour of Netherlands,bilateral_series,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,Netherlands,"""Pakistan"" ""Netherlands"" ""2022-08-16"" scheduled start time",,,,,,,pending,,,
1317911,2022-08-17,New Zealand tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,New Zealand,West Indies,"""New Zealand"" ""West Indies"" ""2022-08-17"" scheduled start time",,,,,,,pending,,,
1322041,2022-08-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Mannofield Park, Aberdeen",Aberdeen,Scotland,United States of America,"""Scotland"" ""United States of America"" ""2022-08-17"" scheduled start time",,,,,,,pending,,,
1311738,2022-08-18,Pakistan tour of Netherlands,bilateral_series,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,Pakistan,"""Netherlands"" ""Pakistan"" ""2022-08-18"" scheduled start time",,,,,,,pending,,,
1325549,2022-08-18,India tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,India,"""Zimbabwe"" ""India"" ""2022-08-18"" scheduled start time",,,,,,,pending,,,
1325550,2022-08-20,India tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Zimbabwe,India,"""Zimbabwe"" ""India"" ""2022-08-20"" scheduled start time",,,,,,,pending,,,
1311739,2022-08-21,Pakistan tour of Netherlands,bilateral_series,"Hazelaarweg, Rotterdam",Rotterdam,Pakistan,Netherlands,"""Pakistan"" ""Netherlands"" ""2022-08-21"" scheduled start time",,,,,,,pending,,,
1317913,2022-08-21,New Zealand tour of West Indies,bilateral_series,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,New Zealand,"""West Indies"" ""New Zealand"" ""2022-08-21"" scheduled start time",,,,,,,pending,,,
1325551,2022-08-22,India tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,India,Zimbabwe,"""India"" ""Zimbabwe"" ""2022-08-22"" scheduled start time",,,,,,,pending,,,
1317476,2022-08-28,Zimbabwe tour of Australia,bilateral_series,"Tony Ireland Stadium, Townsville",Townsville,Zimbabwe,Australia,"""Zimbabwe"" ""Australia"" ""2022-08-28"" scheduled start time",,,,,,,pending,,,
1317477,2022-08-31,Zimbabwe tour of Australia,bilateral_series,"Tony Ireland Stadium, Townsville",Townsville,Zimbabwe,Australia,"""Zimbabwe"" ""Australia"" ""2022-08-31"" scheduled start time",,,,,,,pending,,,
1317478,2022-09-03,Zimbabwe tour of Australia,bilateral_series,"Riverway Stadium, Townsville",Townsville,Australia,Zimbabwe,"""Australia"" ""Zimbabwe"" ""2022-09-03"" scheduled start time",,,,,,,pending,,,
1317479,2022-09-06,New Zealand tour of Australia,bilateral_series,"Cazaly's Stadium, Cairns",Cairns,New Zealand,Australia,"""New Zealand"" ""Australia"" ""2022-09-06"" scheduled start time",,,,,,,pending,,,
1317480,2022-09-08,New Zealand tour of Australia,bilateral_series,"Cazaly's Stadium, Cairns",Cairns,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2022-09-08"" scheduled start time",,,,,,,pending,,,
1317481,2022-09-11,New Zealand tour of Australia,bilateral_series,"Cazaly's Stadium, Cairns",Cairns,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2022-09-11"" scheduled start time",,,,,,,pending,,,
1331366,2022-09-13,ICC Men's Cricket World Cup League 2,qualification_pathway,"Amini Park, Port Moresby",Port Moresby,Papua New Guinea,United States of America,"""Papua New Guinea"" ""United States of America"" ""2022-09-13"" scheduled start time",,,,,,,pending,,,
1331367,2022-09-15,ICC Men's Cricket World Cup League 2,qualification_pathway,"Amini Park, Port Moresby",Port Moresby,Namibia,United States of America,"""Namibia"" ""United States of America"" ""2022-09-15"" scheduled start time",,,,,,,pending,,,
1331368,2022-09-17,ICC Men's Cricket World Cup League 2,qualification_pathway,"Amini Park, Port Moresby",Port Moresby,Namibia,United States of America,"""Namibia"" ""United States of America"" ""2022-09-17"" scheduled start time",,,,,,,pending,,,
1331369,2022-09-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"Amini Park, Port Moresby",Port Moresby,Namibia,Papua New Guinea,"""Namibia"" ""Papua New Guinea"" ""2022-09-20"" scheduled start time",,,,,,,pending,,,
1331370,2022-09-21,ICC Men's Cricket World Cup League 2,qualification_pathway,"Amini Park, Port Moresby",Port Moresby,Namibia,Papua New Guinea,"""Namibia"" ""Papua New Guinea"" ""2022-09-21"" scheduled start time",,,,,,,pending,,,
1327509,2022-10-06,South Africa tour of India,bilateral_series,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,South Africa,India,"""South Africa"" ""India"" ""2022-10-06"" scheduled start time",,,,,,,pending,,,
1327510,2022-10-09,South Africa tour of India,bilateral_series,"JSCA International Stadium Complex, Ranchi",Ranchi,South Africa,India,"""South Africa"" ""India"" ""2022-10-09"" scheduled start time",,,,,,,pending,,,
1327511,2022-10-11,South Africa tour of India,bilateral_series,"Arun Jaitley Stadium, Delhi",Delhi,South Africa,India,"""South Africa"" ""India"" ""2022-10-11"" scheduled start time",,,,,,,pending,,,
1343683,2022-11-14,United Arab Emirates tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,Nepal,"""United Arab Emirates"" ""Nepal"" ""2022-11-14"" scheduled start time",,,,,,,pending,,,
1343684,2022-11-16,United Arab Emirates tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,Nepal,"""United Arab Emirates"" ""Nepal"" ""2022-11-16"" scheduled start time",,,,,,,pending,,,
1317489,2022-11-17,England tour of Australia,bilateral_series,Adelaide Oval,Adelaide,England,Australia,"""England"" ""Australia"" ""2022-11-17"" scheduled start time",,,,,,,pending,,,
1343685,2022-11-18,United Arab Emirates tour of Nepal,bilateral_series,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,United Arab Emirates,Nepal,"""United Arab Emirates"" ""Nepal"" ""2022-11-18"" scheduled start time",,,,,,,pending,,,
1317490,2022-11-19,England tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,England,"""Australia"" ""England"" ""2022-11-19"" scheduled start time",,,,,,,pending,,,
1341969,2022-11-19,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,Papua New Guinea,Namibia,"""Papua New Guinea"" ""Namibia"" ""2022-11-19"" scheduled start time",,,,,,,pending,,,
1341970,2022-11-20,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,United States of America,Namibia,"""United States of America"" ""Namibia"" ""2022-11-20"" scheduled start time",,,,,,,pending,,,
1341971,2022-11-22,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,Papua New Guinea,United States of America,"""Papua New Guinea"" ""United States of America"" ""2022-11-22"" scheduled start time",,,,,,,pending,,,
1341972,2022-11-23,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,Papua New Guinea,Namibia,"""Papua New Guinea"" ""Namibia"" ""2022-11-23"" scheduled start time",,,,,,,pending,,,
1322278,2022-11-25,India tour of New Zealand,bilateral_series,"Eden Park, Auckland",Auckland,India,New Zealand,"""India"" ""New Zealand"" ""2022-11-25"" scheduled start time",,,,,,,pending,,,
1341973,2022-11-25,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,United States of America,Papua New Guinea,"""United States of America"" ""Papua New Guinea"" ""2022-11-25"" scheduled start time",,,,,,,pending,,,
1341974,2022-11-26,ICC Men's Cricket World Cup League 2,qualification_pathway,"Wanderers Cricket Ground, Windhoek",Windhoek,United States of America,Namibia,"""United States of America"" ""Namibia"" ""2022-11-26"" scheduled start time",,,,,,,pending,,,
1341975,2022-12-01,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Scotland,"""Namibia"" ""Scotland"" ""2022-12-01"" scheduled start time",,,,,,,pending,,,
1340845,2022-12-04,India tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,India,Bangladesh,"""India"" ""Bangladesh"" ""2022-12-04"" scheduled start time",,,,,,,pending,,,
1341977,2022-12-04,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Nepal,Scotland,"""Nepal"" ""Scotland"" ""2022-12-04"" scheduled start time",,,,,,,pending,,,
1341978,2022-12-05,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Scotland,Namibia,"""Scotland"" ""Namibia"" ""2022-12-05"" scheduled start time",,,,,,,pending,,,
1340846,2022-12-07,India tour of Bangladesh,bilateral_series,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,India,"""Bangladesh"" ""India"" ""2022-12-07"" scheduled start time",,,,,,,pending,,,
1341979,2022-12-07,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Nepal,"""Namibia"" ""Nepal"" ""2022-12-07"" scheduled start time",,,,,,,pending,,,
1341980,2022-12-08,ICC Men's Cricket World Cup League 2,qualification_pathway,"United Cricket Club Ground, Windhoek",Windhoek,Nepal,Scotland,"""Nepal"" ""Scotland"" ""2022-12-08"" scheduled start time",,,,,,,pending,,,
1340847,2022-12-10,India tour of Bangladesh,bilateral_series,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,India,Bangladesh,"""India"" ""Bangladesh"" ""2022-12-10"" scheduled start time",,,,,,,pending,,,
1339611,2023-01-09,New Zealand tour of Pakistan,bilateral_series,"National Stadium, Karachi",Karachi,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2023-01-09"" scheduled start time",,,,,,,pending,,,
1348643,2023-01-10,Sri Lanka tour of India,bilateral_series,"Barsapara Cricket Stadium, Guwahati",Guwahati,India,Sri Lanka,"""India"" ""Sri Lanka"" ""2023-01-10"" scheduled start time",,,,,,,pending,,,
1339612,2023-01-11,New Zealand tour of Pakistan,bilateral_series,"National Stadium, Karachi",Karachi,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2023-01-11"" scheduled start time",,,,,,,pending,,,
1348644,2023-01-12,Sri Lanka tour of India,bilateral_series,"Eden Gardens, Kolkata",Kolkata,Sri Lanka,India,"""Sri Lanka"" ""India"" ""2023-01-12"" scheduled start time",,,,,,,pending,,,
1339613,2023-01-13,New Zealand tour of Pakistan,bilateral_series,"National Stadium, Karachi",Karachi,Pakistan,New Zealand,"""Pakistan"" ""New Zealand"" ""2023-01-13"" scheduled start time",,,,,,,pending,,,
1348645,2023-01-15,Sri Lanka tour of India,bilateral_series,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,India,Sri Lanka,"""India"" ""Sri Lanka"" ""2023-01-15"" scheduled start time",,,,,,,pending,,,
1348646,2023-01-18,New Zealand tour of India,bilateral_series,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,New Zealand,"""India"" ""New Zealand"" ""2023-01-18"" scheduled start time",,,,,,,pending,,,
1348327,2023-01-21,Ireland tour of Zimbabwe,bilateral_series,Harare Sports Club,Harare,Ireland,Zimbabwe,"""Ireland"" ""Zimbabwe"" ""2023-01-21"" scheduled start time",,,,,,,pending,,,
